"","Tournament","Player","Position","Field","Fpts","Date","Url","top_count","top_mean","Fpts_std"
"1077","Phoenix","Vincent Whaley","G","0.08%",31,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-69.6730769230769
"1078","Phoenix","Jimmy Walker","G","0.07%",29.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-71.1730769230769
"1079","Phoenix","Hunter Mahan","G","0.07%",29.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-71.1730769230769
"1080","Phoenix","Michael Kim","G","0.07%",66.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-34.1730769230769
"1081","Phoenix","Kevin Stadler","G","0.07%",27,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-73.6730769230769
"1082","Phoenix","William McGirt","G","0.06%",21,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-79.6730769230769
"1083","Phoenix","Scott Brown","G","0.05%",34.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-66.1730769230769
"1084","Phoenix","Luke Donald","G","0.04%",24.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-76.1730769230769
"1085","Phoenix","Scott Harrington","G","0.04%",27.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-73.1730769230769
"1086","Phoenix","Jesse Mueller","G","0.03%",30.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-70.1730769230769
"1087","Phoenix","Martin Trainer","G","0.01%",20.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-80.1730769230769
"1088","Phoenix","Bo Van Pelt","G","0.01%",77.5,"2021-02-04","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-02-04/sport/golf/slate/601c038dbdeda109a1d01c21/contest/601c03abe09b18097979cb0b",26,100.673076923077,-23.1730769230769
"1089","Putacana","Charley Hoffman","G","28.02%",70.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-9.77777777777777
"1090","Putacana","Justin Suh","G","21.47%",72.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-7.77777777777777
"1091","Putacana","Sepp Straka","G","21.22%",80.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,0.222222222222229
"1092","Putacana","Chase Seiffert","G","19.81%",71,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-9.27777777777777
"1093","Putacana","Taylor Pendrith","G","19.49%",61,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-19.2777777777778
"1094","Putacana","Joel Dahmen","G","19.27%",113,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,32.7222222222222
"1095","Putacana","Tyler McCumber","G","18.30%",72.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-7.77777777777777
"1096","Putacana","Luke List","G","18.05%",11,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-69.2777777777778
"1097","Putacana","Emiliano Grillo","G","17.65%",98.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,18.2222222222222
"1098","Putacana","Brice Garnett","G","16.72%",73.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-6.77777777777777
"1099","Putacana","Pat Perez","G","16.60%",57,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-23.2777777777778
"1100","Putacana","Will Gordon","G","14.82%",62.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-17.7777777777778
"1101","Putacana","Nate Lashley","G","14.59%",68.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-11.7777777777778
"1102","Putacana","Adam Schenk","G","13.87%",49.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-30.7777777777778
"1103","Putacana","Brandon Wu","G","13.83%",21.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-58.7777777777778
"1104","Putacana","Lee Hodges","G","13.51%",59,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-21.2777777777778
"1105","Putacana","Charles Howell III","G","13.40%",60,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-20.2777777777778
"1106","Putacana","Thomas Pieters","G","13.37%",78,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-2.27777777777777
"1107","Putacana","Lucas Herbert","G","12.95%",24.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-55.7777777777778
"1108","Putacana","Patrick Rodgers","G","12.74%",65.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-14.7777777777778
"1109","Putacana","Jhonattan Vegas","G","12.67%",68.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-11.7777777777778
"1110","Putacana","Camilo Villegas","G","12.22%",23,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.2777777777778
"1111","Putacana","Thomas Detry","G","10.75%",67.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-12.7777777777778
"1112","Putacana","Sam Ryder","G","9.88%",100,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,19.7222222222222
"1113","Putacana","Fabrizio Zanotti","G","9.69%",66.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-13.7777777777778
"1114","Putacana","Kristoffer Ventura","G","9.67%",24,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.2777777777778
"1115","Putacana","Stephan Jaeger","G","9.45%",61,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-19.2777777777778
"1116","Putacana","Greyson Sigg","G","8.84%",78,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-2.27777777777777
"1117","Putacana","Roger Sloan","G","7.39%",67,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-13.2777777777778
"1118","Putacana","Brian Stuard","G","7.36%",45,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-35.2777777777778
"1119","Putacana","Joseph Bramlett","G","7.17%",75.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-4.77777777777777
"1120","Putacana","Vincent Whaley","G","6.73%",67.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-12.7777777777778
"1121","Putacana","Peter Uihlein","G","6.55%",69.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-10.7777777777778
"1122","Putacana","Josh Teater","G","6.55%",63,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-17.2777777777778
"1123","Putacana","Tyler Duncan","G","6.25%",59.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-20.7777777777778
"1124","Putacana","Bronson Burgoon","G","6.01%",57.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-22.7777777777778
"1125","Putacana","Retief Goosen","G","5.61%",50,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-30.2777777777778
"1126","Putacana","Brandon Hagy","G","5.39%",22.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.7777777777778
"1127","Putacana","J.B. Holmes","G","5.36%",19,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-61.2777777777778
"1128","Putacana","Troy Merritt","G","5.13%",68,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-12.2777777777778
"1129","Putacana","Paul Barjon","G","4.98%",30,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-50.2777777777778
"1130","Putacana","Hank Lebioda","G","4.89%",20.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-59.7777777777778
"1131","Putacana","Kelly Kraft","G","4.76%",20.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-59.7777777777778
"1132","Putacana","Scott Harrington","G","4.67%",54,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-26.2777777777778
"1133","Putacana","Ryan Brehm","G","4.65%",76,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-4.27777777777777
"1134","Putacana","Rafa Cabrera Bello","G","4.35%",19.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-60.7777777777778
"1135","Putacana","Xinjun Zhang","G","4.30%",22.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.7777777777778
"1136","Putacana","Rob Oppenheim","G","3.72%",12,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-68.2777777777778
"1137","Putacana","Tom Lewis","G","3.62%",57,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-23.2777777777778
"1138","Putacana","Ben Martin","G","3.51%",77.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-2.77777777777777
"1139","Putacana","Hudson Swafford","G","2.96%",88,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,7.72222222222223
"1140","Putacana","Miguel Angel Jimenez","G","2.86%",17.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-62.7777777777778
"1141","Putacana","Danny Willett","G","2.72%",80.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,0.222222222222229
"1142","Putacana","Satoshi Kodaira","G","2.46%",23,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.2777777777778
"1143","Putacana","Vaughn Taylor","G","2.42%",5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-75.2777777777778
"1144","Putacana","Chesson Hadley","G","2.38%",76.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-3.77777777777777
"1145","Putacana","Padraig Harrington","G","2.23%",54,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-26.2777777777778
"1146","Putacana","Aaron Baddeley","G","1.92%",58,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-22.2777777777778
"1147","Putacana","Robby Shelton","G","1.88%",59,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-21.2777777777778
"1148","Putacana","Beau Hossler","G","1.84%",21.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-58.7777777777778
"1149","Putacana","Wes Roach","G","1.77%",61.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-18.7777777777778
"1150","Putacana","Kiradech Aphibarnrat","G","1.64%",22.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.7777777777778
"1151","Putacana","Ted Potter","G","1.62%",23.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.7777777777778
"1152","Putacana","Grayson Murray","G","1.55%",46.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-33.7777777777778
"1153","Putacana","Scott Brown","G","1.51%",63,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-17.2777777777778
"1154","Putacana","Jonathan Byrd","G","1.42%",58,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-22.2777777777778
"1155","Putacana","Tim Wilkinson","G","1.39%",66.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-13.7777777777778
"1156","Putacana","D.J. Trahan","G","1.28%",50,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-30.2777777777778
"1157","Putacana","Seamus Power","G","1.24%",47.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-32.7777777777778
"1158","Putacana","Graeme McDowell","G","1.02%",93,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,12.7222222222222
"1159","Putacana","Matthys Daffue","G","1.02%",25,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-55.2777777777778
"1160","Putacana","Chris Baker","G","0.99%",28,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-52.2777777777778
"1161","Putacana","Andy Ogletree","G","0.98%",22.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.7777777777778
"1162","Putacana","Rafael Campos","G","0.98%",91,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,10.7222222222222
"1163","Putacana","Sang-Moon Bae","G","0.90%",51,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-29.2777777777778
"1164","Putacana","K.J. Choi","G","0.88%",19.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-60.7777777777778
"1165","Putacana","George McNeill","G","0.74%",30,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-50.2777777777778
"1166","Putacana","Alex Smalley","G","0.73%",71,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-9.27777777777777
"1167","Putacana","Roberto Castro","G","0.66%",74.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-5.77777777777777
"1168","Putacana","Bill Haas","G","0.65%",33,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-47.2777777777778
"1169","Putacana","Fabian Gomez","G","0.65%",50.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-29.7777777777778
"1170","Putacana","David Hearn","G","0.61%",79.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-0.777777777777771
"1171","Putacana","Eric Cole","G","0.55%",65,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-15.2777777777778
"1172","Putacana","Dicky Pride","G","0.52%",16,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-64.2777777777778
"1173","Putacana","Ricky Barnes","G","0.41%",23.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.7777777777778
"1174","Putacana","Luke Donald","G","0.40%",19,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-61.2777777777778
"1175","Putacana","Sebastian Cappelen","G","0.38%",66,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-14.2777777777778
"1176","Putacana","Willy Pumarol","G","0.37%",20.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-59.7777777777778
"1177","Putacana","Nelson Ledesma","G","0.36%",23,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-57.2777777777778
"1178","Putacana","Zack Sucher","G","0.34%",24,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-56.2777777777778
"1179","Putacana","David Lingmerth","G","0.34%",64.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-15.7777777777778
"1180","Putacana","Nick Watney","G","0.32%",19,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-61.2777777777778
"1181","Putacana","Hunter Mahan","G","0.31%",17,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-63.2777777777778
"1182","Putacana","J.J. Spaun","G","0.30%",48.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-31.7777777777778
"1183","Putacana","Michael Gligic","G","0.30%",99.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,19.2222222222222
"1184","Putacana","Rhein Gibson","G","0.29%",49,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-31.2777777777778
"1185","Putacana","Dominic Bozzelli","G","0.27%",14.5,"2021-03-25","https://rotogrinders.com/resultsdb/site/draftkings/date/2021-03-25/sport/golf/slate/60612dfe4570b8055475b758/contest/60612e19d689491c86113ac3",27,80.2777777777778,-65.7777777777778
